Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 17982997 computation time: 17231446 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18513342 computation time: 17727155 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 17334052 computation time: 16670290 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 17573120 computation time: 16932411 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 17754667 computation time: 17093275 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18087304 computation time: 17298984 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 17998724 computation time: 17307075 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 15621069 computation time: 15012316 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 20190677 computation time: 19263739 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18585738 computation time: 17856712 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18338128 computation time: 17698692 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18974273 computation time: 18145839 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 19532100 computation time: 18843024 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 19735143 computation time: 18885593 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 19779580 computation time: 19044911 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 20091868 computation time: 19348885 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 19277611 computation time: 18386091 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 19086232 computation time: 18304354 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 19456790 computation time: 18586277 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18879630 computation time: 18137597 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 19250906 computation time: 18423378 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 20476098 computation time: 19754785 
Number of Threads: 2 processors: 2 Image-Height: 4096 Image-Width: 4096 Sigma: 1.250000 End to End time: 18327458 computation time: 17608929 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 70095036 computation time: 67247208 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67867587 computation time: 64768409 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 69403328 computation time: 65655835 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68666674 computation time: 65815025 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68380571 computation time: 65443900 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 69734994 computation time: 67208469 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67278050 computation time: 64568449 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67786469 computation time: 64620936 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 69060765 computation time: 65797133 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 66701723 computation time: 63593761 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 69122890 computation time: 66201138 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68059333 computation time: 65552754 
